  6.95500E+10  4.73728E-16  1.31693E-01 -1.21918E+04
  7.02107E+10  4.44166E-16  1.23465E-01 -9.01005E+03
  7.08714E+10  4.16947E-16  1.15928E-01 -2.23105E+04
  7.15322E+10  3.92002E-16  1.08998E-01 -2.29476E+04
  7.21929E+10  3.68958E-16  1.02597E-01 -2.40288E+04
  7.28536E+10  3.47675E-16  9.66793E-02 -2.50112E+04
  7.35144E+10  3.27958E-16  9.11968E-02 -2.62175E+04
  7.41751E+10  3.09689E-16  8.61170E-02 -2.71871E+04
  7.48358E+10  2.92730E-16  8.14015E-02 -2.80426E+04
  7.54965E+10  2.76968E-16  7.70210E-02 -2.91563E+04
  7.61572E+10  2.62273E-16  7.29447E-02 -3.05165E+04
  7.68180E+10  2.48613E-16  6.91489E-02 -3.16398E+04
  7.74787E+10  2.35889E-16  6.56109E-02 -3.27080E+04
  7.81394E+10  2.24015E-16  6.23087E-02 -3.39445E+04
  7.88002E+10  2.12925E-16  5.92247E-02 -3.50824E+04
  7.94609E+10  2.02552E-16  5.63393E-02 -3.62838E+04
  8.01216E+10  1.92841E-16  5.36388E-02 -3.74869E+04
  8.07823E+10  1.83742E-16  5.11091E-02 -3.88563E+04
  8.14430E+10  1.75198E-16  4.87368E-02 -4.01675E+04
  8.21038E+10  1.67183E-16  4.65095E-02 -4.12941E+04
  8.27645E+10  1.59661E-16  4.44177E-02 -4.24954E+04
  8.34252E+10  1.52584E-16  4.24506E-02 -4.37828E+04
  8.40859E+10  1.45927E-16  4.05991E-02 -4.50110E+04
  8.47467E+10  1.39661E-16  3.88557E-02 -4.63804E+04
  8.54074E+10  1.33755E-16  3.72127E-02 -4.76142E+04
  8.60681E+10  1.28183E-16  3.56627E-02 -4.88774E+04
  8.67289E+10  1.22921E-16  3.41989E-02 -5.01547E+04
  8.73896E+10  1.17946E-16  3.28155E-02 -5.15596E+04
  8.80503E+10  1.13240E-16  3.15082E-02 -5.31740E+04
  8.87110E+10  1.08791E-16  3.02716E-02 -5.47811E+04
  8.93718E+10  1.04579E-16  2.91002E-02 -5.61545E+04
  9.00325E+10  1.00588E-16  2.79905E-02 -5.71908E+04
  9.06932E+10  9.68050E-17  2.69383E-02 -5.84925E+04
  9.13539E+10  9.32170E-17  2.59400E-02 -6.02854E+04
  9.20146E+10  8.98106E-17  2.49923E-02 -6.19933E+04
  9.26754E+10  8.65761E-17  2.40922E-02 -6.32029E+04
  9.33361E+10  8.34991E-17  2.32358E-02 -6.43304E+04
  9.39968E+10  8.05740E-17  2.24217E-02 -6.57143E+04
