  6.95500E+10  4.55517E-16  1.25587E-01  9.60299E+05
  7.02107E+10  4.27426E-16  1.17765E-01  8.15209E+05
  7.08714E+10  4.00778E-16  1.10352E-01  8.53185E+05
  7.15322E+10  3.76871E-16  1.03705E-01  8.89257E+05
  7.21929E+10  3.54688E-16  9.75412E-02  9.29026E+05
  7.28536E+10  3.34155E-16  9.18399E-02  9.68087E+05
  7.35144E+10  3.15123E-16  8.65586E-02  1.00839E+06
  7.41751E+10  2.97489E-16  8.16675E-02  1.04965E+06
  7.48358E+10  2.81100E-16  7.71245E-02  1.09163E+06
  7.54965E+10  2.65867E-16  7.29045E-02  1.13414E+06
  7.61572E+10  2.51696E-16  6.89806E-02  1.17755E+06
  7.68180E+10  2.38490E-16  6.53262E-02  1.22134E+06
  7.74787E+10  2.26175E-16  6.19199E-02  1.26598E+06
  7.81394E+10  2.14679E-16  5.87421E-02  1.31144E+06
  7.88002E+10  2.03933E-16  5.57735E-02  1.35754E+06
  7.94609E+10  1.93888E-16  5.29993E-02  1.40454E+06
  8.01216E+10  1.84482E-16  5.04028E-02  1.45196E+06
  8.07823E+10  1.75666E-16  4.79707E-02  1.49984E+06
  8.14430E+10  1.67400E-16  4.56912E-02  1.54887E+06
  8.21038E+10  1.59633E-16  4.35507E-02  1.59840E+06
  8.27645E+10  1.52345E-16  4.15429E-02  1.64825E+06
  8.34252E+10  1.45480E-16  3.96526E-02  1.69882E+06
  8.40859E+10  1.39027E-16  3.78766E-02  1.74987E+06
  8.47467E+10  1.32949E-16  3.62045E-02  1.80171E+06
  8.54074E+10  1.27217E-16  3.46286E-02  1.85413E+06
  8.60681E+10  1.21809E-16  3.31421E-02  1.90700E+06
  8.67289E+10  1.16705E-16  3.17397E-02  1.96030E+06
  8.73896E+10  1.11885E-16  3.04159E-02  2.01408E+06
  8.80503E+10  1.07323E-16  2.91635E-02  2.06828E+06
  8.87110E+10  1.03008E-16  2.79794E-02  2.12304E+06
  8.93718E+10  9.89244E-17  2.68593E-02  2.17843E+06
  9.00325E+10  9.50569E-17  2.57989E-02  2.23452E+06
  9.06932E+10  9.13853E-17  2.47928E-02  2.29064E+06
  9.13539E+10  8.79056E-17  2.38396E-02  2.34689E+06
  9.20146E+10  8.46011E-17  2.29346E-02  2.40377E+06
  9.26754E+10  8.14606E-17  2.20749E-02  2.46096E+06
  9.33361E+10  7.84795E-17  2.12591E-02  2.51883E+06
  9.39968E+10  7.56407E-17  2.04825E-02  2.57699E+06
  9.46576E+10  7.29413E-17  1.97443E-02  2.63521E+06
  9.53183E+10  7.03698E-17  1.90414E-02  2.69371E+06
  9.59790E+10  6.79221E-17  1.83725E-02  2.75287E+06
  9.66397E+10  6.55854E-17  1.77342E-02  2.81261E+06
  9.73004E+10  6.33589E-17  1.71262E-02  2.87237E+06
  9.79612E+10  6.12341E-17  1.65463E-02  2.93219E+06
  9.86219E+10  5.92062E-17  1.59930E-02  2.99229E+06
  9.92826E+10  5.72654E-17  1.54636E-02  3.05253E+06
  9.99434E+10  5.54150E-17  1.49590E-02  3.11306E+06
  1.00604E+11  5.36431E-17  1.44760E-02  3.17412E+06
  1.01265E+11  5.19480E-17  1.40141E-02  3.23520E+06
  1.01926E+11  5.03254E-17  1.35721E-02  3.29675E+06
  1.02586E+11  4.87725E-17  1.31492E-02  3.35837E+06
  1.03247E+11  4.72849E-17  1.27441E-02  3.42007E+06
  1.03908E+11  4.58581E-17  1.23558E-02  3.48203E+06
  1.04568E+11  4.44892E-17  1.19833E-02  3.54419E+06
  1.05229E+11  4.31781E-17  1.16266E-02  3.60653E+06
  1.05890E+11  4.19178E-17  1.12839E-02  3.66879E+06
  1.06551E+11  4.07098E-17  1.09555E-02  3.73115E+06
  1.07211E+11  3.95495E-17  1.06402E-02  3.79373E+06
  1.07872E+11  3.84328E-17  1.03368E-02  3.85611E+06
  1.08533E+11  3.73609E-17  1.00456E-02  3.91871E+06
  1.09194E+11  3.63296E-17  9.76560E-03  3.98179E+06
  1.09854E+11  3.53370E-17  9.49615E-03  4.04482E+06
  1.10515E+11  3.43807E-17  9.23665E-03  4.10791E+06
  1.11176E+11  3.34607E-17  8.98703E-03  4.17117E+06
  1.11836E+11  3.25750E-17  8.74680E-03  4.23444E+06
  1.12497E+11  3.17213E-17  8.51533E-03  4.29759E+06
  1.13158E+11  3.08993E-17  8.29248E-03  4.36064E+06
  1.13819E+11  3.01060E-17  8.07747E-03  4.42389E+06
  1.14479E+11  2.93405E-17  7.87009E-03  4.48732E+06
  1.15140E+11  2.86030E-17  7.67030E-03  4.55048E+06
  1.15801E+11  2.78899E-17  7.47717E-03  4.61360E+06
  1.16461E+11  2.72019E-17  7.29092E-03  4.67722E+06
  1.17122E+11  2.65381E-17  7.11123E-03  4.74086E+06
