  6.95500E+10  4.56496E-16  1.25863E-01  9.72874E+05
  7.02107E+10  4.31210E-16  1.18829E-01  8.29276E+05
  7.08714E+10  4.03751E-16  1.11187E-01  9.09261E+05
  7.15322E+10  3.79922E-16  1.04561E-01  9.31260E+05
  7.21929E+10  3.57297E-16  9.82743E-02  9.80831E+05
  7.28536E+10  3.36711E-16  9.25572E-02  1.01625E+06
  7.35144E+10  3.17478E-16  8.72195E-02  1.06168E+06
  7.41751E+10  2.99730E-16  8.22950E-02  1.10248E+06
  7.48358E+10  2.83205E-16  7.77140E-02  1.14746E+06
  7.54965E+10  2.67852E-16  7.34605E-02  1.19253E+06
  7.61572E+10  2.53576E-16  6.95073E-02  1.23800E+06
  7.68180E+10  2.40262E-16  6.58226E-02  1.28368E+06
  7.74787E+10  2.27854E-16  6.23902E-02  1.33036E+06
  7.81394E+10  2.16275E-16  5.91885E-02  1.37804E+06
  7.88002E+10  2.05442E-16  5.61950E-02  1.42701E+06
  7.94609E+10  1.95317E-16  5.33985E-02  1.47659E+06
  8.01216E+10  1.85826E-16  5.07787E-02  1.52634E+06
  8.07823E+10  1.76948E-16  4.83291E-02  1.57675E+06
  8.14430E+10  1.68614E-16  4.60306E-02  1.62838E+06
  8.21038E+10  1.60794E-16  4.38747E-02  1.68021E+06
  8.27645E+10  1.53446E-16  4.18500E-02  1.73262E+06
  8.34252E+10  1.46526E-16  3.99443E-02  1.78596E+06
  8.40859E+10  1.40021E-16  3.81538E-02  1.84002E+06
  8.47467E+10  1.33900E-16  3.64692E-02  1.89454E+06
  8.54074E+10  1.28120E-16  3.48798E-02  1.94907E+06
  8.60681E+10  1.22669E-16  3.33812E-02  2.00379E+06
  8.67289E+10  1.17526E-16  3.19680E-02  2.06011E+06
  8.73896E+10  1.12664E-16  3.06327E-02  2.11756E+06
  8.80503E+10  1.08066E-16  2.93703E-02  2.17473E+06
  8.87110E+10  1.03717E-16  2.81767E-02  2.23187E+06
  8.93718E+10  9.96017E-17  2.70482E-02  2.29012E+06
  9.00325E+10  9.57011E-17  2.59786E-02  2.34886E+06
  9.06932E+10  9.20055E-17  2.49655E-02  2.40800E+06
  9.13539E+10  8.84988E-17  2.40046E-02  2.46793E+06
  9.20146E+10  8.51655E-17  2.30913E-02  2.52768E+06
  9.26754E+10  8.20000E-17  2.22245E-02  2.58764E+06
  9.33361E+10  7.89947E-17  2.14021E-02  2.64830E+06
  9.39968E+10  7.61344E-17  2.06196E-02  2.70964E+06
  9.46576E+10  7.34142E-17  1.98757E-02  2.77101E+06
  9.53183E+10  7.08214E-17  1.91669E-02  2.83255E+06
  9.59790E+10  6.83507E-17  1.84917E-02  2.89485E+06
  9.66397E+10  6.59977E-17  1.78488E-02  2.95752E+06
  9.73004E+10  6.37524E-17  1.72355E-02  3.02034E+06
  9.79612E+10  6.16101E-17  1.66506E-02  3.08347E+06
  9.86219E+10  5.95673E-17  1.60930E-02  3.14682E+06
  9.92826E+10  5.76133E-17  1.55599E-02  3.21050E+06
  9.99434E+10  5.57457E-17  1.50504E-02  3.27432E+06
  1.00604E+11  5.39591E-17  1.45633E-02  3.33842E+06
  1.01265E+11  5.22516E-17  1.40980E-02  3.40338E+06
  1.01926E+11  5.06156E-17  1.36523E-02  3.46842E+06
  1.02586E+11  4.90498E-17  1.32259E-02  3.53301E+06
  1.03247E+11  4.75498E-17  1.28175E-02  3.59806E+06
  1.03908E+11  4.61104E-17  1.24257E-02  3.66321E+06
  1.04568E+11  4.47314E-17  1.20504E-02  3.72853E+06
  1.05229E+11  4.34095E-17  1.16907E-02  3.79452E+06
  1.05890E+11  4.21397E-17  1.13453E-02  3.86051E+06
  1.06551E+11  4.09187E-17  1.10133E-02  3.92616E+06
  1.07211E+11  3.97507E-17  1.06958E-02  3.99248E+06
  1.07872E+11  3.86269E-17  1.03905E-02  4.05919E+06
  1.08533E+11  3.75442E-17  1.00964E-02  4.12536E+06
  1.09194E+11  3.65040E-17  9.81390E-03  4.19166E+06
  1.09854E+11  3.55024E-17  9.54195E-03  4.25811E+06
  1.10515E+11  3.45388E-17  9.28037E-03  4.32464E+06
  1.11176E+11  3.36110E-17  9.02860E-03  4.39126E+06
  1.11836E+11  3.27178E-17  8.78629E-03  4.45831E+06
  1.12497E+11  3.18569E-17  8.55281E-03  4.52524E+06
  1.13158E+11  3.10284E-17  8.32822E-03  4.59173E+06
  1.13819E+11  3.02293E-17  8.11161E-03  4.65888E+06
  1.14479E+11  2.94588E-17  7.90284E-03  4.72645E+06
  1.15140E+11  2.87135E-17  7.70090E-03  4.79408E+06
  1.15801E+11  2.79942E-17  7.50607E-03  4.86186E+06
  1.16461E+11  2.72994E-17  7.31797E-03  4.92895E+06
  1.17122E+11  2.66310E-17  7.13702E-03  4.99604E+06
  1.17783E+11  2.59829E-17  6.96162E-03  5.06325E+06
  1.18444E+11  2.53582E-17  6.79257E-03  5.13024E+06
  1.19104E+11  2.47532E-17  6.62895E-03  5.19795E+06
  1.19765E+11  2.41681E-17  6.47074E-03  5.26505E+06
  1.20426E+11  2.36028E-17  6.31791E-03  5.33283E+06
  1.21087E+11  2.30542E-17  6.16964E-03  5.39996E+06
  1.21747E+11  2.25247E-17  6.02654E-03  5.46737E+06
  1.22408E+11  2.20110E-17  5.88771E-03  5.53529E+06
  1.23069E+11  2.15156E-17  5.75386E-03  5.60229E+06
  1.23729E+11  2.10350E-17  5.62404E-03  5.66937E+06
  1.24390E+11  2.05691E-17  5.49825E-03  5.73595E+06
  1.25051E+11  2.01182E-17  5.37654E-03  5.80315E+06
  1.25712E+11  1.96805E-17  5.25845E-03  5.87047E+06
  1.26372E+11  1.92554E-17  5.14375E-03  5.93704E+06
  1.27033E+11  1.88430E-17  5.03250E-03  6.00383E+06
  1.27694E+11  1.84430E-17  4.92461E-03  6.07100E+06
  1.28355E+11  1.80545E-17  4.81984E-03  6.13818E+06
  1.29015E+11  1.76777E-17  4.71824E-03  6.20513E+06
  1.29676E+11  1.73128E-17  4.61988E-03  6.27202E+06
  1.30337E+11  1.69584E-17  4.52438E-03  6.33860E+06
  1.30997E+11  1.66145E-17  4.43174E-03  6.40500E+06
  1.31658E+11  1.62788E-17  4.34131E-03  6.47199E+06
  1.32319E+11  1.59523E-17  4.25338E-03  6.53834E+06
  1.32980E+11  1.56356E-17  4.16809E-03  6.60457E+06
  1.33640E+11  1.53288E-17  4.08548E-03  6.67080E+06
  1.34301E+11  1.50297E-17  4.00498E-03  6.73685E+06
  1.34962E+11  1.47392E-17  3.92679E-03  6.80315E+06
  1.35623E+11  1.44566E-17  3.85074E-03  6.86909E+06
  1.36283E+11  1.41813E-17  3.77670E-03  6.93521E+06
  1.36944E+11  1.39131E-17  3.70457E-03  7.00075E+06
  1.37605E+11  1.36509E-17  3.63406E-03  7.06563E+06
  1.38265E+11  1.33978E-17  3.56600E-03  7.13123E+06
  1.38926E+11  1.31498E-17  3.49935E-03  7.19703E+06
  1.39587E+11  1.29089E-17  3.43462E-03  7.26228E+06
  1.40248E+11  1.26739E-17  3.37148E-03  7.32756E+06
  1.40908E+11  1.24442E-17  3.30978E-03  7.39285E+06
  1.41569E+11  1.22230E-17  3.25037E-03  7.45773E+06
  1.42230E+11  1.20042E-17  3.19161E-03  7.52240E+06
  1.42890E+11  1.17931E-17  3.13492E-03  7.58715E+06
  1.43551E+11  1.15855E-17  3.07918E-03  7.65198E+06
  1.44212E+11  1.13839E-17  3.02507E-03  7.71646E+06
  1.44873E+11  1.11880E-17  2.97248E-03  7.78009E+06
  1.45533E+11  1.09959E-17  2.92094E-03  7.84402E+06
  1.46194E+11  1.08087E-17  2.87071E-03  7.90852E+06
  1.46855E+11  1.06266E-17  2.82187E-03  7.97217E+06
  1.47516E+11  1.04484E-17  2.77409E-03  8.03610E+06
  1.48176E+11  1.02731E-17  2.72708E-03  8.10021E+06
  1.48837E+11  1.01034E-17  2.68158E-03  8.16413E+06
  1.49498E+11  9.93733E-18  2.63706E-03  8.22723E+06
  1.50158E+11  9.77466E-18  2.59345E-03  8.29009E+06
  1.50819E+11  9.61694E-18  2.55119E-03  8.35333E+06
  1.51480E+11  9.46232E-18  2.50976E-03  8.41699E+06
  1.52141E+11  9.31075E-18  2.46915E-03  8.48014E+06
  1.52801E+11  9.16324E-18  2.42963E-03  8.54208E+06
  1.53462E+11  9.01876E-18  2.39094E-03  8.60429E+06
  1.54123E+11  8.87640E-18  2.35283E-03  8.66610E+06
  1.54784E+11  8.73833E-18  2.31587E-03  8.72826E+06
  1.55444E+11  8.60333E-18  2.27974E-03  8.79027E+06
  1.56105E+11  8.47202E-18  2.24459E-03  8.85191E+06
  1.56766E+11  8.34284E-18  2.21003E-03  8.91368E+06
  1.57426E+11  8.21564E-18  2.17601E-03  8.97552E+06
  1.58087E+11  8.09198E-18  2.14293E-03  9.03852E+06
  1.58748E+11  7.96992E-18  2.11029E-03  9.09962E+06
  1.59409E+11  7.85235E-18  2.07885E-03  9.15985E+06
  1.60069E+11  7.73581E-18  2.04768E-03  9.22107E+06
  1.60730E+11  7.62264E-18  2.01742E-03  9.28253E+06
  1.61391E+11  7.51138E-18  1.98768E-03  9.34280E+06
  1.62052E+11  7.40275E-18  1.95865E-03  9.40289E+06
  1.62712E+11  7.29512E-18  1.92990E-03  9.46477E+06
  1.63373E+11  7.19042E-18  1.90193E-03  9.52441E+06
  1.64034E+11  7.08791E-18  1.87454E-03  9.58437E+06
  1.64694E+11  6.98738E-18  1.84769E-03  9.64547E+06
  1.65355E+11  6.88949E-18  1.82155E-03  9.70452E+06
  1.66016E+11  6.79316E-18  1.79583E-03  9.76307E+06
  1.66677E+11  6.69889E-18  1.77066E-03  9.82258E+06
  1.67337E+11  6.60634E-18  1.74596E-03  9.88234E+06
  1.67998E+11  6.51583E-18  1.72180E-03  9.94183E+06
  1.68659E+11  6.42622E-18  1.69788E-03  1.00007E+07
  1.69319E+11  6.33928E-18  1.67468E-03  1.00591E+07
  1.69980E+11  6.25370E-18  1.65185E-03  1.01177E+07
  1.70641E+11  6.17019E-18  1.62957E-03  1.01768E+07
  1.71302E+11  6.08741E-18  1.60749E-03  1.02351E+07
  1.71962E+11  6.00717E-18  1.58609E-03  1.02927E+07
  1.72623E+11  5.92754E-18  1.56485E-03  1.03514E+07
  1.73284E+11  5.84951E-18  1.54404E-03  1.04089E+07
  1.73945E+11  5.77376E-18  1.52385E-03  1.04667E+07
  1.74605E+11  5.69845E-18  1.50377E-03  1.05252E+07
  1.75266E+11  5.62491E-18  1.48417E-03  1.05823E+07
  1.75927E+11  5.55297E-18  1.46500E-03  1.06393E+07
  1.76587E+11  5.48182E-18  1.44604E-03  1.06955E+07
  1.77248E+11  5.41235E-18  1.42753E-03  1.07531E+07
  1.77909E+11  5.34367E-18  1.40924E-03  1.08100E+07
  1.78570E+11  5.27705E-18  1.39150E-03  1.08653E+07
  1.79230E+11  5.21141E-18  1.37402E-03  1.09219E+07
  1.79891E+11  5.14641E-18  1.35671E-03  1.09789E+07
  1.80552E+11  5.08275E-18  1.33977E-03  1.10357E+07
  1.81213E+11  5.02054E-18  1.32321E-03  1.10913E+07
