  6.95500E+10  4.75802E-16  1.32092E-01 -4.89934E+04
  7.02107E+10  4.45708E-16  1.23730E-01 -4.47100E+04
  7.08714E+10  4.18432E-16  1.16159E-01 -6.37461E+04
  7.15322E+10  3.93357E-16  1.09198E-01 -6.53779E+04
  7.21929E+10  3.70210E-16  1.02772E-01 -6.81379E+04
  7.28536E+10  3.48801E-16  9.68286E-02 -7.04851E+04
  7.35144E+10  3.28983E-16  9.13262E-02 -7.27103E+04
  7.41751E+10  3.10617E-16  8.62280E-02 -7.49337E+04
  7.48358E+10  2.93567E-16  8.14945E-02 -7.74692E+04
  7.54965E+10  2.77724E-16  7.70959E-02 -8.00881E+04
  7.61572E+10  2.62981E-16  7.30033E-02 -8.26212E+04
  7.68180E+10  2.49264E-16  6.91952E-02 -8.47104E+04
  7.74787E+10  2.36470E-16  6.56432E-02 -8.71742E+04
  7.81394E+10  2.24534E-16  6.23295E-02 -9.00936E+04
  7.88002E+10  2.13393E-16  5.92367E-02 -9.28894E+04
  7.94609E+10  2.02969E-16  5.63427E-02 -9.55924E+04
  8.01216E+10  1.93205E-16  5.36323E-02 -9.85110E+04
  8.07823E+10  1.84063E-16  5.10940E-02 -1.01342E+05
  8.14430E+10  1.75492E-16  4.87145E-02 -1.03958E+05
  8.21038E+10  1.67444E-16  4.64805E-02 -1.06840E+05
  8.27645E+10  1.59889E-16  4.43831E-02 -1.09780E+05
  8.34252E+10  1.52787E-16  4.24114E-02 -1.12558E+05
  8.40859E+10  1.46096E-16  4.05539E-02 -1.15476E+05
  8.47467E+10  1.39799E-16  3.88055E-02 -1.18837E+05
  8.54074E+10  1.33865E-16  3.71582E-02 -1.22127E+05
  8.60681E+10  1.28269E-16  3.56047E-02 -1.25381E+05
  8.67289E+10  1.22983E-16  3.41374E-02 -1.28463E+05
  8.73896E+10  1.17990E-16  3.27511E-02 -1.31469E+05
  8.80503E+10  1.13271E-16  3.14411E-02 -1.34600E+05
  8.87110E+10  1.08805E-16  3.02013E-02 -1.38001E+05
  8.93718E+10  1.04575E-16  2.90269E-02 -1.41462E+05
  9.00325E+10  1.00569E-16  2.79150E-02 -1.44689E+05
  9.06932E+10  9.67707E-17  2.68605E-02 -1.48078E+05
  9.13539E+10  9.31668E-17  2.58600E-02 -1.51685E+05
  9.20146E+10  8.97470E-17  2.49105E-02 -1.55395E+05
  9.26754E+10  8.64982E-17  2.40087E-02 -1.59083E+05
  9.33361E+10  8.34107E-17  2.31516E-02 -1.62370E+05
  9.39968E+10  8.04704E-17  2.23353E-02 -1.65725E+05
  9.46576E+10  7.76752E-17  2.15593E-02 -1.69633E+05
  9.53183E+10  7.50127E-17  2.08202E-02 -1.73422E+05
  9.59790E+10  7.24759E-17  2.01160E-02 -1.77380E+05
  9.66397E+10  7.00588E-17  1.94449E-02 -1.81448E+05
  9.73004E+10  6.77514E-17  1.88044E-02 -1.85247E+05
  9.79612E+10  6.55503E-17  1.81934E-02 -1.89020E+05
  9.86219E+10  6.34460E-17  1.76092E-02 -1.92957E+05
  9.92826E+10  6.14387E-17  1.70520E-02 -1.96843E+05
  9.99434E+10  5.95187E-17  1.65190E-02 -2.00688E+05
  1.00604E+11  5.76817E-17  1.60090E-02 -2.04799E+05
  1.01265E+11  5.59241E-17  1.55211E-02 -2.09068E+05
  1.01926E+11  5.42420E-17  1.50542E-02 -2.13116E+05
  1.02586E+11  5.26320E-17  1.46072E-02 -2.17300E+05
  1.03247E+11  5.10885E-17  1.41787E-02 -2.21779E+05
  1.03908E+11  4.96073E-17  1.37676E-02 -2.26265E+05
  1.04568E+11  4.81888E-17  1.33738E-02 -2.30654E+05
  1.05229E+11  4.68264E-17  1.29956E-02 -2.34796E+05
  1.05890E+11  4.55176E-17  1.26323E-02 -2.39312E+05
  1.06551E+11  4.42608E-17  1.22834E-02 -2.43871E+05
  1.07211E+11  4.30539E-17  1.19484E-02 -2.48469E+05
  1.07872E+11  4.18949E-17  1.16267E-02 -2.53478E+05
  1.08533E+11  4.07797E-17  1.13171E-02 -2.58105E+05
  1.09194E+11  3.97066E-17  1.10192E-02 -2.62279E+05
  1.09854E+11  3.86727E-17  1.07322E-02 -2.67115E+05
  1.10515E+11  3.76786E-17  1.04562E-02 -2.72498E+05
  1.11176E+11  3.67225E-17  1.01908E-02 -2.77472E+05
  1.11836E+11  3.58011E-17  9.93507E-03 -2.82115E+05
  1.12497E+11  3.49108E-17  9.68792E-03 -2.87049E+05
  1.13158E+11  3.40532E-17  9.44986E-03 -2.92301E+05
  1.13819E+11  3.32252E-17  9.22005E-03 -2.97510E+05
  1.14479E+11  3.24276E-17  8.99861E-03 -3.02750E+05
  1.15140E+11  3.16586E-17  8.78515E-03 -3.07977E+05
  1.15801E+11  3.09149E-17  8.57869E-03 -3.13296E+05
  1.16461E+11  3.01961E-17  8.37919E-03 -3.18726E+05
  1.17122E+11  2.95016E-17  8.18638E-03 -3.24224E+05
  1.17783E+11  2.88307E-17  8.00016E-03 -3.29954E+05
  1.18444E+11  2.81826E-17  7.82026E-03 -3.35595E+05
  1.19104E+11  2.75561E-17  7.64636E-03 -3.41171E+05
  1.19765E+11  2.69495E-17  7.47799E-03 -3.47098E+05
  1.20426E+11  2.63625E-17  7.31504E-03 -3.53224E+05
  1.21087E+11  2.57936E-17  7.15713E-03 -3.59217E+05
  1.21747E+11  2.52430E-17  7.00429E-03 -3.65060E+05
  1.22408E+11  2.47103E-17  6.85640E-03 -3.70991E+05
  1.23069E+11  2.41930E-17  6.71284E-03 -3.77350E+05
  1.23729E+11  2.36925E-17  6.57389E-03 -3.83663E+05
  1.24390E+11  2.32075E-17  6.43928E-03 -3.89826E+05
  1.25051E+11  2.27369E-17  6.30866E-03 -3.96439E+05
  1.25712E+11  2.22801E-17  6.18185E-03 -4.03191E+05
  1.26372E+11  2.18369E-17  6.05883E-03 -4.10062E+05
  1.27033E+11  2.14069E-17  5.93946E-03 -4.16976E+05
  1.27694E+11  2.09890E-17  5.82348E-03 -4.23799E+05
  1.28355E+11  2.05845E-17  5.71119E-03 -4.30986E+05
  1.29015E+11  2.01911E-17  5.60200E-03 -4.37960E+05
  1.29676E+11  1.98090E-17  5.49593E-03 -4.45293E+05
  1.30337E+11  1.94370E-17  5.39268E-03 -4.53130E+05
  1.30997E+11  1.90752E-17  5.29225E-03 -4.60426E+05
  1.31658E+11  1.87235E-17  5.19463E-03 -4.67948E+05
  1.32319E+11  1.83825E-17  5.09996E-03 -4.75677E+05
  1.32980E+11  1.80504E-17  5.00780E-03 -4.83609E+05
  1.33640E+11  1.77273E-17  4.91812E-03 -4.92119E+05
  1.34301E+11  1.74123E-17  4.83066E-03 -5.00406E+05
  1.34962E+11  1.71056E-17  4.74553E-03 -5.08501E+05
  1.35623E+11  1.68070E-17  4.66264E-03 -5.16767E+05
